,year,date,stream,total_value,total_volume,ma_volume,ma_value,day
2116,2021,8/9/2021,S-Image Returns,6410539.1,988,1256.8,9111664.73,8/9/2021
2117,2021,8/9/2021,U-Unqualified,974879.11,510,693,1537737.494,8/9/2021
2118,2021,8/9/2021,X-EDI,558325502,16200,17498.4,649077398.6,8/9/2021
2119,2021,8/9/2021,Y-Remittances,997825939.7,1730611,2026194,1235380587,8/9/2021
2120,2021,8/9/2021,Z-Computer Rejects,1611902.87,158,171.8,1959211.364,8/9/2021
2121,2021,8/10/2021,A-ABM Adjust.,11703.94,63,60.6,11780.902,8/10/2021
2122,2021,8/10/2021,B-CSB,287758.85,473,470.8,412382.508,8/10/2021
2123,2021,8/10/2021,C-AFT Credit,9860571105,2019716,2599767,11249770931,8/10/2021
2124,2021,8/10/2021,D-AFT Debit,3413544567,4119018,3887558.2,4006997071,8/10/2021
2125,2021,8/10/2021,E-Encoded Paper,214006274.4,41887,38997,273636598.4,8/10/2021
2126,2021,8/10/2021,F-Remittances,1006996.11,1076,1990,2763334.036,8/10/2021
2127,2021,8/10/2021,G-Rec Gen Warr,267777212.5,125327,111320,250495086.8,8/10/2021
2128,2021,8/10/2021,H-Bonds & Coupon,0,0,0,6.70752E-13,8/10/2021
2129,2021,8/10/2021,I-Images,0,0,0,0,8/10/2021
2130,2021,8/10/2021,J-Online Cr Pmt,13020513.52,67758,33408.4,7364825.776,8/10/2021
2131,2021,8/10/2021,K-Online Pmt Ref,61320.74,612,276,28560.814,8/10/2021
2132,2021,8/10/2021,M-Gov Direc Dep,1351615612,2773770,1101743.2,1196048328,8/10/2021
2133,2021,8/10/2021,N-Shared Network,163238002.4,1020721,482789.8,82275346.33,8/10/2021
2134,2021,8/10/2021,NSET-National SET,200000000,3,3.6,240000000,8/10/2021
2135,2021,8/10/2021,O-Images,9468261881,1491735,1379241.4,11230494453,8/10/2021
2136,2021,8/10/2021,P-POS - DR,1778652282,45419128,22343713.6,894495982.3,8/10/2021
2137,2021,8/10/2021,Q-POS - CR,21090350.22,309325,153119.6,10502287.49,8/10/2021
2138,2021,8/10/2021,R-Image Returns,0,0,0,0,8/10/2021
2139,2021,8/10/2021,RSET-Regional SET,420000000,6,8.2,627000000,8/10/2021
2140,2021,8/10/2021,S-Image Returns,8422731.43,923,1423.2,10408806.9,8/10/2021
2141,2021,8/10/2021,U-Unqualified,683948.61,378,719.6,1596176.996,8/10/2021
2142,2021,8/10/2021,X-EDI,692896045.6,19543,18079,686773736.4,8/10/2021
2143,2021,8/10/2021,Y-Remittances,1289975719,2147788,1951622,1199378160,8/10/2021
2144,2021,8/10/2021,Z-Computer Rejects,1998509.58,113,167.2,2124375.188,8/10/2021
2145,2021,8/11/2021,A-ABM Adjust.,8520.96,40,55,11231.38,8/11/2021
2146,2021,8/11/2021,B-CSB,316736.99,404,451.6,402818.166,8/11/2021
2147,2021,8/11/2021,C-AFT Credit,8281521995,1546075,2553820.6,10537712033,8/11/2021
2148,2021,8/11/2021,D-AFT Debit,4398216734,2746104,3276268,3664870128,8/11/2021
2149,2021,8/11/2021,E-Encoded Paper,185033519.1,35147,35387,248261932,8/11/2021
2150,2021,8/11/2021,F-Remittances,1786537.08,1532,1800,2416667.198,8/11/2021
2151,2021,8/11/2021,G-Rec Gen Warr,225142906.7,83953,94700.4,240398632.5,8/11/2021
2152,2021,8/11/2021,H-Bonds & Coupon,0,0,0,6.70752E-13,8/11/2021
2153,2021,8/11/2021,I-Images,0,0,0,0,8/11/2021
2154,2021,8/11/2021,J-Online Cr Pmt,6184049.12,23307,33859.8,7263647.32,8/11/2021
2155,2021,8/11/2021,K-Online Pmt Ref,9931.37,133,270.4,26962.69,8/11/2021
2156,2021,8/11/2021,M-Gov Direc Dep,725374905.5,254573,908761.4,964988951.2,8/11/2021
2157,2021,8/11/2021,N-Shared Network,52230802.57,308431,484937,81859575.54,8/11/2021
2158,2021,8/11/2021,NSET-National SET,300000000,5,3,180000000,8/11/2021
2159,2021,8/11/2021,O-Images,8447617176,964682,1192913.4,9976585446,8/11/2021
2160,2021,8/11/2021,P-POS - DR,589101169.9,15118192,22317926.4,888117879,8/11/2021
2161,2021,8/11/2021,Q-POS - CR,7277366.63,106687,151248,10341027.57,8/11/2021
2162,2021,8/11/2021,R-Image Returns,0,0,0,0,8/11/2021
2163,2021,8/11/2021,RSET-Regional SET,960000000,12,8.4,629000000,8/11/2021
2164,2021,8/11/2021,S-Image Returns,8306881.51,1542,1555.4,10302896.77,8/11/2021
2165,2021,8/11/2021,U-Unqualified,2814972.94,1549,944.8,1888423.7,8/11/2021
2166,2021,8/11/2021,X-EDI,455211234.3,12705,17451.2,596806449.7,8/11/2021
2167,2021,8/11/2021,Y-Remittances,1341283092,2091524,1850146.4,1171651108,8/11/2021
2168,2021,8/11/2021,Z-Computer Rejects,1999410.13,155,169.8,2152919.716,8/11/2021
2169,2021,8/12/2021,A-ABM Adjust.,8818.83,50,54.4,10981.856,8/12/2021
2170,2021,8/12/2021,B-CSB,397229.91,414,462.6,443927.106,8/12/2021
2171,2021,8/12/2021,C-AFT Credit,8003374709,1616275,2568323.2,10433553516,8/12/2021
2172,2021,8/12/2021,D-AFT Debit,4503021441,1996789,3088343.4,3781203271,8/12/2021
2173,2021,8/12/2021,E-Encoded Paper,157592540.1,22608,32255,212972225.8,8/12/2021
2174,2021,8/12/2021,F-Remittances,5763995.2,1207,1455.8,2576701.902,8/12/2021
2175,2021,8/12/2021,G-Rec Gen Warr,249015223.7,82424,92134.4,238537958.9,8/12/2021
2176,2021,8/12/2021,H-Bonds & Coupon,0,0,0,6.70752E-13,8/12/2021
2177,2021,8/12/2021,I-Images,0,0,0,0,8/12/2021
2178,2021,8/12/2021,J-Online Cr Pmt,6400976.96,22469,33571.4,7372646.754,8/12/2021
2179,2021,8/12/2021,K-Online Pmt Ref,15468.21,212,275.2,25791.474,8/12/2021
2180,2021,8/12/2021,M-Gov Direc Dep,765994152.9,263052,834079.4,954569882,8/12/2021
2181,2021,8/12/2021,N-Shared Network,51242997.9,291342,479655.8,80684073.93,8/12/2021
2182,2021,8/12/2021,NSET-National SET,400000000,6,3.8,240000000,8/12/2021
2183,2021,8/12/2021,O-Images,7776582576,916404,1135270,9272896962,8/12/2021
2184,2021,8/12/2021,P-POS - DR,589961274.3,15177579,22251061.2,881860690.8,8/12/2021
2185,2021,8/12/2021,Q-POS - CR,7417513.27,105669,150058,10283641.26,8/12/2021
2186,2021,8/12/2021,R-Image Returns,0,0,0,0,8/12/2021
2187,2021,8/12/2021,RSET-Regional SET,730000000,9,9.4,715000000,8/12/2021
2188,2021,8/12/2021,S-Image Returns,8485908.33,1026,1172,7405893.822,8/12/2021
2189,2021,8/12/2021,U-Unqualified,1085481.7,641,816.6,1529734,8/12/2021
2190,2021,8/12/2021,X-EDI,495848702.6,14245,16852.8,606125881.1,8/12/2021
2191,2021,8/12/2021,Y-Remittances,945925527.7,1452263,1795396,1114143764,8/12/2021
2192,2021,8/12/2021,Z-Computer Rejects,1139020.25,144,152.4,1772704.9,8/12/2021
2193,2021,8/13/2021,A-ABM Adjust.,7024.93,38,51.4,10046.178,8/13/2021
2194,2021,8/13/2021,B-CSB,235834.87,418,433,368704.04,8/13/2021
2195,2021,8/13/2021,C-AFT Credit,12464406272,4058784,2635969,10569098505,8/13/2021
2196,2021,8/13/2021,D-AFT Debit,3124866663,2324887,2877870,3767691032,8/13/2021
2197,2021,8/13/2021,E-Encoded Paper,167670782.2,22746,30207.6,196114878.7,8/13/2021
2198,2021,8/13/2021,F-Remittances,1641369.79,824,1213,2420522.282,8/13/2021
2199,2021,8/13/2021,G-Rec Gen Warr,206200840.3,74493,89362,225549163.2,8/13/2021
2200,2021,8/13/2021,H-Bonds & Coupon,15000,3,0.6,3000,8/13/2021
2201,2021,8/13/2021,I-Images,0,0,0,0,8/13/2021
2202,2021,8/13/2021,J-Online Cr Pmt,7367423.02,25257,33448.8,7729049.704,8/13/2021
2203,2021,8/13/2021,K-Online Pmt Ref,29094.66,215,287,28312.262,8/13/2021
2204,2021,8/13/2021,M-Gov Direc Dep,888514450.5,235298,741017.4,897146526,8/13/2021
2205,2021,8/13/2021,N-Shared Network,60653735.63,349528,478782.2,80237264.56,8/13/2021
2206,2021,8/13/2021,NSET-National SET,500000000,8,5,320000000,8/13/2021
2207,2021,8/13/2021,O-Images,8313287789,963187,1101798.2,8835119799,8/13/2021
2208,2021,8/13/2021,P-POS - DR,686046952.3,16964430,22300143,883427929.4,8/13/2021
2209,2021,8/13/2021,Q-POS - CR,7578569.95,109847,149452,10258816.03,8/13/2021
2210,2021,8/13/2021,R-Image Returns,0,0,0,0,8/13/2021
2211,2021,8/13/2021,RSET-Regional SET,670000000,9,9.6,726000000,8/13/2021
2212,2021,8/13/2021,S-Image Returns,6861506.57,894,1074.6,7697513.388,8/13/2021
2213,2021,8/13/2021,U-Unqualified,1390513.57,776,770.8,1389959.186,8/13/2021
2214,2021,8/13/2021,X-EDI,857010720.9,23158,17170.2,611858441.1,8/13/2021
2215,2021,8/13/2021,Y-Remittances,877173117.7,1316844,1747806,1090436679,8/13/2021
2216,2021,8/13/2021,Z-Computer Rejects,1242125.97,153,144.6,1598193.76,8/13/2021
2217,2021,8/16/2021,A-ABM Adjust.,4927.4,19,42,8199.212,8/16/2021
2218,2021,8/16/2021,B-CSB,317666.51,497,441.2,311045.426,8/16/2021
2219,2021,8/16/2021,C-AFT Credit,20664559397,5453535,2938877,11854886695,8/16/2021
2220,2021,8/16/2021,D-AFT Debit,4037093791,3071223,2851604.2,3895348639,8/16/2021
2221,2021,8/16/2021,E-Encoded Paper,208648078.8,24664,29410.4,186590238.9,8/16/2021
2222,2021,8/16/2021,F-Remittances,2635622.88,968,1121.4,2566904.212,8/16/2021
2223,2021,8/16/2021,G-Rec Gen Warr,220974518.3,90809,91401.2,233822140.3,8/16/2021
2224,2021,8/16/2021,H-Bonds & Coupon,0,0,0.6,3000,8/16/2021
2225,2021,8/16/2021,I-Images,0,0,0,0,8/16/2021
2226,2021,8/16/2021,J-Online Cr Pmt,10074697.09,29176,33593.4,8609531.942,8/16/2021
2227,2021,8/16/2021,K-Online Pmt Ref,18109.86,235,281.4,26784.968,8/16/2021
2228,2021,8/16/2021,M-Gov Direc Dep,2202393968,3177556,1340849.8,1186778618,8/16/2021
2229,2021,8/16/2021,N-Shared Network,69191921.79,405555,475115.4,79311492.06,8/16/2021
2230,2021,8/16/2021,NSET-National SET,0,0,4.4,280000000,8/16/2021
2231,2021,8/16/2021,O-Images,9707663613,1228359,1112873.4,8742682607,8/16/2021
2232,2021,8/16/2021,P-POS - DR,783301319.5,18849210,22305707.8,885412599.6,8/16/2021
2233,2021,8/16/2021,Q-POS - CR,7859399.78,112109,148727.4,10244639.97,8/16/2021
2234,2021,8/16/2021,R-Image Returns,0,0,0,0,8/16/2021
2235,2021,8/16/2021,RSET-Regional SET,3280000000,39,15,1212000000,8/16/2021
2236,2021,8/16/2021,S-Image Returns,6169461.75,645,1006,7649297.918,8/16/2021
2237,2021,8/16/2021,U-Unqualified,1294272.3,515,771.8,1453837.824,8/16/2021
2238,2021,8/16/2021,X-EDI,1281821524,20672,18064.6,756557645.5,8/16/2021
2239,2021,8/16/2021,Y-Remittances,1055262440,1743873,1750458.4,1101923979,8/16/2021
2240,2021,8/16/2021,Z-Computer Rejects,2765440.05,133,139.6,1828901.196,8/16/2021
2241,2021,8/17/2021,A-ABM Adjust.,4385.25,19,33.2,6735.474,8/17/2021
2242,2021,8/17/2021,B-CSB,357738.84,691,484.8,325041.424,8/17/2021
2243,2021,8/17/2021,C-AFT Credit,14523378744,2436588,3022251.4,12787448223,8/17/2021
2244,2021,8/17/2021,D-AFT Debit,5443353749,9069846,3841769.8,4301310476,8/17/2021
2245,2021,8/17/2021,E-Encoded Paper,202879468.4,32315,27496,184364877.7,8/17/2021
2246,2021,8/17/2021,F-Remittances,3217958.62,1070,1120.2,3009096.714,8/17/2021
2247,2021,8/17/2021,G-Rec Gen Warr,290067411.5,161003,98536.4,238280180.1,8/17/2021
2248,2021,8/17/2021,H-Bonds & Coupon,131000,2,1,29200,8/17/2021
2249,2021,8/17/2021,I-Images,0,0,0,0,8/17/2021
2250,2021,8/17/2021,J-Online Cr Pmt,21415316.1,68837,33809.2,10288492.46,8/17/2021
2251,2021,8/17/2021,K-Online Pmt Ref,58495.01,574,273.8,26219.822,8/17/2021
2252,2021,8/17/2021,M-Gov Direc Dep,1165798732,930213,972138.4,1149615242,8/17/2021
2253,2021,8/17/2021,N-Shared Network,168918167.1,1030481,477067.4,80447524.99,8/17/2021
2254,2021,8/17/2021,NSET-National SET,0,0,3.8,240000000,8/17/2021
2255,2021,8/17/2021,O-Images,10892812466,1616309,1137788.2,9027592724,8/17/2021
2256,2021,8/17/2021,P-POS - DR,1816969152,46858955,22593673.2,893075973.7,8/17/2021
2257,2021,8/17/2021,Q-POS - CR,20444880.47,298698,146602,10115546.02,8/17/2021
2258,2021,8/17/2021,R-Image Returns,0,0,0,0,8/17/2021
2259,2021,8/17/2021,RSET-Regional SET,1075000000,14,16.6,1343000000,8/17/2021
2260,2021,8/17/2021,S-Image Returns,8272952,809,983.2,7619342.032,8/17/2021
2261,2021,8/17/2021,U-Unqualified,1046201.75,431,782.4,1526288.452,8/17/2021
2262,2021,8/17/2021,X-EDI,878222908.2,18934,17942.8,793623018.1,8/17/2021
2263,2021,8/17/2021,Y-Remittances,1501257647,2367281,1794357,1144180365,8/17/2021
2264,2021,8/17/2021,Z-Computer Rejects,3913431.48,153,147.6,2211885.576,8/17/2021
2265,2021,8/18/2021,A-ABM Adjust.,8559.74,55,36.2,6743.23,8/18/2021
2266,2021,8/18/2021,B-CSB,331322.32,633,530.6,327958.49,8/18/2021
2267,2021,8/18/2021,C-AFT Credit,7803130730,1432401,2999516.6,12691769970,8/18/2021
2268,2021,8/18/2021,D-AFT Debit,3596414389,3123043,3917157.6,4140950007,8/18/2021
2269,2021,8/18/2021,E-Encoded Paper,194546933,27254,25917.4,186267560.5,8/18/2021
2270,2021,8/18/2021,F-Remittances,3495379.02,1574,1128.6,3350865.102,8/18/2021
2271,2021,8/18/2021,G-Rec Gen Warr,256084295,92672,100280.2,244468457.8,8/18/2021
2272,2021,8/18/2021,H-Bonds & Coupon,0,0,1,29200,8/18/2021
2273,2021,8/18/2021,I-Images,0,0,0,0,8/18/2021
2274,2021,8/18/2021,J-Online Cr Pmt,6189871.97,24133,33974.4,10289657.03,8/18/2021
2275,2021,8/18/2021,K-Online Pmt Ref,9875.05,132,273.6,26208.558,8/18/2021
2276,2021,8/18/2021,M-Gov Direc Dep,1268609766,548406,1030905,1258262214,8/18/2021
2277,2021,8/18/2021,N-Shared Network,52883998.22,303691,476119.4,80578164.12,8/18/2021
2278,2021,8/18/2021,NSET-National SET,400000000,6,4,260000000,8/18/2021
2279,2021,8/18/2021,O-Images,9287420341,1077425,1160336.8,9195553357,8/18/2021
2280,2021,8/18/2021,P-POS - DR,596342025.3,15226736,22615382,894524144.8,8/18/2021
2281,2021,8/18/2021,Q-POS - CR,7390772.31,107023,146669.2,10138227.16,8/18/2021
2282,2021,8/18/2021,R-Image Returns,0,0,0,0,8/18/2021
2283,2021,8/18/2021,RSET-Regional SET,475000000,7,15.6,1246000000,8/18/2021
2284,2021,8/18/2021,S-Image Returns,7510552.45,1530,980.8,7460076.22,8/18/2021
2285,2021,8/18/2021,U-Unqualified,2418110.25,1363,745.2,1446915.914,8/18/2021
2286,2021,8/18/2021,X-EDI,636722565.2,12681,17938,829925284.3,8/18/2021
2287,2021,8/18/2021,Y-Remittances,1337069529,2127296,1801511.4,1143337652,8/18/2021
2288,2021,8/18/2021,Z-Computer Rejects,2000129.59,153,147.2,2212029.468,8/18/2021
2289,2021,8/19/2021,A-ABM Adjust.,26337.51,148,55.8,10246.966,8/19/2021
2290,2021,8/19/2021,B-CSB,483466.56,488,545.4,345205.82,8/19/2021
2291,2021,8/19/2021,C-AFT Credit,8762354284,1494461,2975153.8,12843565885,8/19/2021
2292,2021,8/19/2021,D-AFT Debit,3521457241,2167233,3951246.4,3944637167,8/19/2021
2293,2021,8/19/2021,E-Encoded Paper,196053365.5,23554,26106.6,193959725.6,8/19/2021
2294,2021,8/19/2021,F-Remittances,2815176.36,1223,1131.8,2761101.334,8/19/2021
2295,2021,8/19/2021,G-Rec Gen Warr,240668276.4,83883,100572,242799068.3,8/19/2021
2296,2021,8/19/2021,H-Bonds & Coupon,105.51,1,1.2,29221.102,8/19/2021
2297,2021,8/19/2021,I-Images,0,0,0,0,8/19/2021
2298,2021,8/19/2021,J-Online Cr Pmt,4173353.3,21307,33742,9844132.296,8/19/2021
2299,2021,8/19/2021,K-Online Pmt Ref,20200.01,203,271.8,27154.918,8/19/2021
2300,2021,8/19/2021,M-Gov Direc Dep,916942381.4,574136,1093121.8,1288451859,8/19/2021
2301,2021,8/19/2021,N-Shared Network,49117078.46,292979,476446.8,80152980.23,8/19/2021
2302,2021,8/19/2021,NSET-National SET,200000000,3,3.4,220000000,8/19/2021
2303,2021,8/19/2021,O-Images,8609196574,992778,1175611.6,9362076157,8/19/2021
2304,2021,8/19/2021,P-POS - DR,599342861.2,15445372,22668940.6,896400462.1,8/19/2021
2305,2021,8/19/2021,Q-POS - CR,7341897.83,106827,146900.8,10123104.07,8/19/2021
2306,2021,8/19/2021,R-Image Returns,0,0,0,0,8/19/2021
2307,2021,8/19/2021,RSET-Regional SET,1265000000,15,16.8,1353000000,8/19/2021
2308,2021,8/19/2021,S-Image Returns,5875006.43,996,974.8,6937895.84,8/19/2021
2309,2021,8/19/2021,U-Unqualified,1384968.16,702,757.4,1506813.206,8/19/2021
2310,2021,8/19/2021,X-EDI,507597066.3,14375,17964,832274957,8/19/2021
2311,2021,8/19/2021,Y-Remittances,851594865.8,1371327,1785324.2,1124471520,8/19/2021
2312,2021,8/19/2021,Z-Computer Rejects,1559527.78,144,147.2,2296130.974,8/19/2021
2313,2021,8/20/2021,A-ABM Adjust.,34610.53,215,91.2,15764.086,8/20/2021
2314,2021,8/20/2021,B-CSB,256561.03,425,546.8,349351.052,8/20/2021
2315,2021,8/20/2021,C-AFT Credit,11978349891,3754585,2914314,12746354609,8/20/2021
2316,2021,8/20/2021,D-AFT Debit,2892021438,2263240,3938917,3898068122,8/20/2021
2317,2021,8/20/2021,E-Encoded Paper,159072399,23391,26235.6,192240048.9,8/20/2021
2318,2021,8/20/2021,F-Remittances,4017367.39,968,1160.6,3236300.854,8/20/2021
2319,2021,8/20/2021,G-Rec Gen Warr,207560648.6,83372,102347.8,243071030,8/20/2021
2320,2021,8/20/2021,H-Bonds & Coupon,0,0,0.6,26221.102,8/20/2021
2321,2021,8/20/2021,I-Images,0,0,0,0,8/20/2021
2322,2021,8/20/2021,J-Online Cr Pmt,4724032.87,25210,33732.6,9315454.266,8/20/2021
2323,2021,8/20/2021,K-Online Pmt Ref,10992.08,145,257.8,23534.402,8/20/2021
2324,2021,8/20/2021,M-Gov Direc Dep,2671412087,3136755,1673413.2,1645031387,8/20/2021
2325,2021,8/20/2021,N-Shared Network,62238701.62,362559,479053,80469973.43,8/20/2021
2326,2021,8/20/2021,NSET-National SET,0,0,1.8,120000000,8/20/2021
2327,2021,8/20/2021,O-Images,7908955973,972623,1177498.8,9281209793,8/20/2021
2328,2021,8/20/2021,P-POS - DR,687001681.1,16964851,22669024.8,896591407.9,8/20/2021
2329,2021,8/20/2021,Q-POS - CR,7457758.02,109452,146821.8,10098941.68,8/20/2021
2330,2021,8/20/2021,R-Image Returns,0,0,0,0,8/20/2021
2331,2021,8/20/2021,RSET-Regional SET,915000000,11,17.2,1402000000,8/20/2021
2332,2021,8/20/2021,S-Image Returns,7078989.43,853,966.6,6981392.412,8/20/2021
2333,2021,8/20/2021,U-Unqualified,49163186.04,696,741.4,11061347.7,8/20/2021
2334,2021,8/20/2021,X-EDI,663144027.4,21452,17622.8,793501618.3,8/20/2021
2335,2021,8/20/2021,Y-Remittances,798285763,1323566,1786668.6,1108694049,8/20/2021
2336,2021,8/20/2021,Z-Computer Rejects,1183852.74,124,141.4,2284476.328,8/20/2021
2337,2021,8/23/2021,A-ABM Adjust.,28946.63,183,124,20567.932,8/23/2021
2338,2021,8/23/2021,B-CSB,342572.4,525,552.4,354332.23,8/23/2021
2339,2021,8/23/2021,C-AFT Credit,16138181858,3980213,2619649.6,11841079101,8/23/2021
2340,2021,8/23/2021,D-AFT Debit,3992827130,4422873,4209247,3889214790,8/23/2021
2341,2021,8/23/2021,E-Encoded Paper,970012735.1,24853,26273.4,344512980.2,8/23/2021
2342,2021,8/23/2021,F-Remittances,4832862.07,942,1155.4,3675748.692,8/23/2021
2343,2021,8/23/2021,G-Rec Gen Warr,284214874.8,102326,104651.2,255719101.3,8/23/2021
2344,2021,8/23/2021,H-Bonds & Coupon,15000,3,1.2,29221.102,8/23/2021
2345,2021,8/23/2021,I-Images,0,0,0,0,8/23/2021
2346,2021,8/23/2021,J-Online Cr Pmt,4903064.58,29632,33823.8,8281127.764,8/23/2021
2347,2021,8/23/2021,K-Online Pmt Ref,15049.18,214,253.6,22922.266,8/23/2021
2348,2021,8/23/2021,M-Gov Direc Dep,811945034.3,294183,1096738.6,1366941600,8/23/2021
2349,2021,8/23/2021,N-Shared Network,78667790.57,451502,488242.4,82365147.19,8/23/2021
2350,2021,8/23/2021,NSET-National SET,100000000,2,2.2,140000000,8/23/2021
2351,2021,8/23/2021,O-Images,10419080110,1205620,1172951,9423493093,8/23/2021
2352,2021,8/23/2021,P-POS - DR,828877613.1,19328500,22764882.8,905706666.6,8/23/2021
2353,2021,8/23/2021,Q-POS - CR,7956106.43,114514,147302.8,10118283.01,8/23/2021
2354,2021,8/23/2021,R-Image Returns,0,0,0,0,8/23/2021
2355,2021,8/23/2021,RSET-Regional SET,750000000,10,11.4,896000000,8/23/2021
2356,2021,8/23/2021,S-Image Returns,7646575.82,753,988.2,7276815.226,8/23/2021
2357,2021,8/23/2021,U-Unqualified,911679.87,492,736.8,10984829.21,8/23/2021
2358,2021,8/23/2021,X-EDI,577718328.3,16533,16795,652680979.1,8/23/2021
2359,2021,8/23/2021,Y-Remittances,879436796.7,1513186,1740531.2,1073528920,8/23/2021
2360,2021,8/23/2021,Z-Computer Rejects,3552885.59,147,144.2,2441965.436,8/23/2021
2361,2021,8/24/2021,A-ABM Adjust.,13181.35,56,131.4,22327.152,8/24/2021
2362,2021,8/24/2021,B-CSB,576645.13,641,542.4,398113.488,8/24/2021
2363,2021,8/24/2021,C-AFT Credit,10731362677,2068560,2546044,11082675888,8/24/2021
2364,2021,8/24/2021,D-AFT Debit,3814152118,4670984,3329474.6,3563374463,8/24/2021
2365,2021,8/24/2021,E-Encoded Paper,238461786.3,30187,25847.8,351629443.8,8/24/2021
2366,2021,8/24/2021,F-Remittances,1477343.38,968,1135,3327625.644,8/24/2021
2367,2021,8/24/2021,G-Rec Gen Warr,266770055.2,160588,104568.2,251059630,8/24/2021
2368,2021,8/24/2021,H-Bonds & Coupon,925,4,1.6,3206.102,8/24/2021
2369,2021,8/24/2021,I-Images,0,0,0,0,8/24/2021
2370,2021,8/24/2021,J-Online Cr Pmt,10332140.47,67945,33645.4,6064492.638,8/24/2021
2371,2021,8/24/2021,K-Online Pmt Ref,67077.68,735,285.8,24638.8,8/24/2021
2372,2021,8/24/2021,M-Gov Direc Dep,1043393417,723517,1055399.4,1342460537,8/24/2021
2373,2021,8/24/2021,N-Shared Network,173277247.6,1044146,490975.4,83236963.29,8/24/2021
2374,2021,8/24/2021,NSET-National SET,300000000,4,3,200000000,8/24/2021
2375,2021,8/24/2021,O-Images,9444976198,1487132,1147115.6,9133925839,8/24/2021
2376,2021,8/24/2021,P-POS - DR,1847039026,46939593,22781010.4,911720641.3,8/24/2021
2377,2021,8/24/2021,Q-POS - CR,21067397.53,307713,149105.8,10242786.42,8/24/2021
2378,2021,8/24/2021,R-Image Returns,0,0,0,0,8/24/2021
2379,2021,8/24/2021,RSET-Regional SET,900000000,11,10.8,861000000,8/24/2021
2380,2021,8/24/2021,S-Image Returns,7217699.98,900,1006.4,7065764.822,8/24/2021
2381,2021,8/24/2021,U-Unqualified,686387.63,378,726.2,10912866.39,8/24/2021
2382,2021,8/24/2021,X-EDI,731898258.7,16373,16282.8,623416049.2,8/24/2021
2383,2021,8/24/2021,Y-Remittances,1343486614,2368142,1740703.4,1041974714,8/24/2021
2384,2021,8/24/2021,Z-Computer Rejects,1150634.3,103,134.2,1889406,8/24/2021
2385,2021,8/25/2021,A-ABM Adjust.,5345,21,124.6,21684.204,8/25/2021
2386,2021,8/25/2021,B-CSB,729019.22,488,513.4,477652.868,8/25/2021
2387,2021,8/25/2021,C-AFT Credit,8229555644,1444158,2548395.4,11167960871,8/25/2021
2388,2021,8/25/2021,D-AFT Debit,3463379902,2330045,3170875,3536767566,8/25/2021
2389,2021,8/25/2021,E-Encoded Paper,200722217.7,26188,25634.6,352864500.7,8/25/2021
2390,2021,8/25/2021,F-Remittances,4394687.53,1387,1097.6,3507487.346,8/25/2021
2391,2021,8/25/2021,G-Rec Gen Warr,234923996.2,82086,102451,246827570.3,8/25/2021
2392,2021,8/25/2021,H-Bonds & Coupon,0,0,1.6,3206.102,8/25/2021
2393,2021,8/25/2021,I-Images,0,0,0,0,8/25/2021
2394,2021,8/25/2021,J-Online Cr Pmt,4406985.68,22649,33348.6,5707915.38,8/25/2021
2395,2021,8/25/2021,K-Online Pmt Ref,12470.55,155,290.4,25157.9,8/25/2021
2396,2021,8/25/2021,M-Gov Direc Dep,707119796.2,224086,990535.4,1230162543,8/25/2021
2397,2021,8/25/2021,N-Shared Network,53507595.03,287972,487831.6,83361682.65,8/25/2021
2398,2021,8/25/2021,NSET-National SET,570000000,7,3.2,234000000,8/25/2021
2399,2021,8/25/2021,O-Images,8018882565,951335,1121897.6,8880218284,8/25/2021
2400,2021,8/25/2021,P-POS - DR,602637967.1,15459744,22827612,912979829.6,8/25/2021
2401,2021,8/25/2021,Q-POS - CR,7533863.01,108659,149433,10271404.56,8/25/2021
2402,2021,8/25/2021,R-Image Returns,0,0,0,0,8/25/2021
2403,2021,8/25/2021,RSET-Regional SET,755000000,10,11.4,917000000,8/25/2021
2404,2021,8/25/2021,S-Image Returns,24740681.02,1548,1010,10511790.54,8/25/2021
2405,2021,8/25/2021,U-Unqualified,2974669.33,1438,741.2,11024178.21,8/25/2021
2406,2021,8/25/2021,X-EDI,568939545.2,11041,15954.8,609859445.2,8/25/2021
2407,2021,8/25/2021,Y-Remittances,1346535811,2014018,1718047.8,1043867970,8/25/2021
2408,2021,8/25/2021,Z-Computer Rejects,1919604.81,143,132.2,1873301.044,8/25/2021
2409,2021,8/26/2021,A-ABM Adjust.,14967.94,86,112.2,19410.29,8/26/2021
2410,2021,8/26/2021,B-CSB,380510.69,491,514,457061.694,8/26/2021
2411,2021,8/26/2021,C-AFT Credit,11467896073,2170944,2683692,11709069229,8/26/2021
2412,2021,8/26/2021,D-AFT Debit,3884638188,2373245,3212077.4,3609403755,8/26/2021
2413,2021,8/26/2021,E-Encoded Paper,162886779.9,23425,25608.8,346231183.6,8/26/2021
2414,2021,8/26/2021,F-Remittances,3390062.08,1156,1084.2,3622464.49,8/26/2021
2415,2021,8/26/2021,G-Rec Gen Warr,203204647.1,75053,100685,239334844.4,8/26/2021
2416,2021,8/26/2021,H-Bonds & Coupon,0,0,1.4,3185,8/26/2021
2417,2021,8/26/2021,I-Images,0,0,0,0,8/26/2021
2418,2021,8/26/2021,J-Online Cr Pmt,4292987.87,22296,33546.4,5731842.294,8/26/2021
2419,2021,8/26/2021,K-Online Pmt Ref,13872.08,177,285.2,23892.314,8/26/2021
